id,label
341814,UNCLEAR
202277,UNCLEAR
91326,UNCLEAR
237054,UNCLEAR
14351,UNCLEAR
124831,UNCLEAR
262550,CLEAR
33234,UNCLEAR
117549,UNCLEAR
292626,UNCLEAR
307167,UNCLEAR
64399,CLEAR
143449,UNCLEAR
87950,UNCLEAR
44977,CLEAR
29661,UNCLEAR
270435,CLEAR
315790,UNCLEAR
107818,UNCLEAR
316000,UNCLEAR
247162,UNCLEAR
238945,CLEAR
97754,UNCLEAR
137138,UNCLEAR
174252,UNCLEAR
338575,CLEAR
78030,UNCLEAR
104373,UNCLEAR
117355,UNCLEAR
261608,CLEAR
313089,UNCLEAR
217975,UNCLEAR
195446,UNCLEAR
6123,CLEAR
329638,CLEAR
279035,UNCLEAR
258585,UNCLEAR
246829,UNCLEAR
238088,UNCLEAR
235715,UNCLEAR
160835,UNCLEAR
199267,UNCLEAR
151808,UNCLEAR
76635,UNCLEAR
65889,CLEAR
228946,UNCLEAR
284071,UNCLEAR
43835,UNCLEAR
117370,UNCLEAR
139869,UNCLEAR
137897,UNCLEAR
105012,UNCLEAR
266291,UNCLEAR
28869,UNCLEAR
1015,UNCLEAR
288807,CLEAR
25467,CLEAR
263555,UNCLEAR
56392,UNCLEAR
10943,UNCLEAR
50331,UNCLEAR
329051,UNCLEAR
195287,UNCLEAR
92777,UNCLEAR
4453,CLEAR
176892,UNCLEAR
175883,UNCLEAR
191981,UNCLEAR
292727,UNCLEAR
232942,UNCLEAR
83030,UNCLEAR
159796,UNCLEAR
181992,UNCLEAR
306861,UNCLEAR
206488,UNCLEAR
91955,UNCLEAR
116855,UNCLEAR
336155,CLEAR
349305,UNCLEAR
214608,UNCLEAR
296356,UNCLEAR
157057,UNCLEAR
276677,UNCLEAR
19713,UNCLEAR
234924,CLEAR
314420,UNCLEAR
178678,CLEAR
315272,CLEAR
272480,UNCLEAR
347165,UNCLEAR
269208,UNCLEAR
324158,UNCLEAR
117973,UNCLEAR
278415,UNCLEAR
22417,UNCLEAR
25714,UNCLEAR
146035,UNCLEAR
110433,UNCLEAR
139481,UNCLEAR
28695,UNCLEAR
40479,UNCLEAR
23146,UNCLEAR
113661,CLEAR
259142,UNCLEAR
211961,CLEAR
26115,UNCLEAR
209199,UNCLEAR
344921,UNCLEAR
87744,UNCLEAR
290749,CLEAR
159790,UNCLEAR
28571,UNCLEAR
61215,UNCLEAR
94136,UNCLEAR
292710,UNCLEAR
48165,UNCLEAR
280899,UNCLEAR
224483,UNCLEAR
67956,UNCLEAR
146461,UNCLEAR
278236,CLEAR
55827,UNCLEAR
242821,UNCLEAR
87242,UNCLEAR
169742,UNCLEAR
112642,UNCLEAR
105320,UNCLEAR
231289,UNCLEAR
60270,CLEAR
244121,UNCLEAR
194396,UNCLEAR
232917,UNCLEAR
58198,UNCLEAR
203506,UNCLEAR
261732,UNCLEAR
202307,UNCLEAR
238597,UNCLEAR
262659,UNCLEAR
220760,UNCLEAR
149642,CLEAR
49238,CLEAR
167010,UNCLEAR
166848,UNCLEAR
148280,UNCLEAR
155131,CLEAR
221524,UNCLEAR
328854,UNCLEAR
332511,UNCLEAR
332415,UNCLEAR
160256,UNCLEAR
190907,UNCLEAR
287780,UNCLEAR
343647,UNCLEAR
188148,UNCLEAR
191397,CLEAR
138162,CLEAR
43185,CLEAR
249881,UNCLEAR
244207,CLEAR
307387,UNCLEAR
191667,UNCLEAR
312807,UNCLEAR
299471,UNCLEAR
199232,UNCLEAR
309125,UNCLEAR
14111,CLEAR
133758,UNCLEAR
12828,UNCLEAR
312674,UNCLEAR
117554,UNCLEAR
284561,UNCLEAR
226104,UNCLEAR
38724,UNCLEAR
71311,UNCLEAR
77311,UNCLEAR
73395,UNCLEAR
68518,UNCLEAR
197640,UNCLEAR
247175,UNCLEAR
243384,CLEAR
33917,UNCLEAR
249618,UNCLEAR
158389,UNCLEAR
72484,UNCLEAR
81993,UNCLEAR
319512,UNCLEAR
218406,CLEAR
177486,UNCLEAR
197885,UNCLEAR
211852,UNCLEAR
158158,UNCLEAR
118549,UNCLEAR
68177,UNCLEAR
164111,UNCLEAR
320124,UNCLEAR
270838,UNCLEAR
296471,UNCLEAR
111319,UNCLEAR
186862,UNCLEAR
143999,UNCLEAR
50016,CLEAR
26194,UNCLEAR
190919,CLEAR
49120,UNCLEAR
212832,UNCLEAR
222534,CLEAR
346397,CLEAR
164709,UNCLEAR
177889,UNCLEAR
283679,UNCLEAR
167455,UNCLEAR
241216,CLEAR
3484,CLEAR
136369,UNCLEAR
129989,UNCLEAR
33885,CLEAR
342648,CLEAR
239668,UNCLEAR
121454,CLEAR
17827,CLEAR
210241,CLEAR
288127,UNCLEAR
155398,UNCLEAR
253959,CLEAR
31478,UNCLEAR
58046,UNCLEAR
335906,UNCLEAR
99113,CLEAR
210117,UNCLEAR
208502,UNCLEAR
266832,CLEAR
253105,CLEAR
223450,CLEAR
111555,UNCLEAR
286298,UNCLEAR
33768,UNCLEAR
175376,UNCLEAR
261810,CLEAR
167196,UNCLEAR
268987,UNCLEAR
80808,CLEAR
183544,UNCLEAR
218238,UNCLEAR
184880,UNCLEAR
327342,UNCLEAR
307285,UNCLEAR
122773,UNCLEAR
57372,UNCLEAR
295127,UNCLEAR
159015,UNCLEAR
186818,UNCLEAR
97689,UNCLEAR
241218,UNCLEAR
332010,UNCLEAR
161348,UNCLEAR
71735,UNCLEAR
104121,UNCLEAR
6907,UNCLEAR
323974,UNCLEAR
48581,UNCLEAR
308066,UNCLEAR
285892,UNCLEAR
274251,UNCLEAR
277748,UNCLEAR
301666,UNCLEAR
251025,UNCLEAR
316587,CLEAR
117652,UNCLEAR
146101,UNCLEAR
120202,CLEAR
136035,UNCLEAR
252339,CLEAR
305713,UNCLEAR
315207,UNCLEAR
23703,UNCLEAR
12404,CLEAR
215317,CLEAR
124041,UNCLEAR
114411,UNCLEAR
73386,UNCLEAR
248783,UNCLEAR
82473,UNCLEAR
116174,UNCLEAR
1580,UNCLEAR
3707,UNCLEAR
25677,CLEAR
130341,UNCLEAR
308057,UNCLEAR
341608,CLEAR
257534,UNCLEAR
159148,UNCLEAR
277965,UNCLEAR
95965,UNCLEAR
243567,CLEAR
297163,UNCLEAR
266699,UNCLEAR
83649,UNCLEAR
348717,UNCLEAR
195412,UNCLEAR
61682,UNCLEAR
309075,UNCLEAR
202265,UNCLEAR
199370,CLEAR
206707,UNCLEAR
67198,UNCLEAR
16911,UNCLEAR
8639,UNCLEAR
290810,UNCLEAR
99558,UNCLEAR
319700,UNCLEAR
304277,UNCLEAR
276518,UNCLEAR
256025,UNCLEAR
332485,UNCLEAR
348063,UNCLEAR
130125,CLEAR
315440,UNCLEAR
124395,UNCLEAR
331104,UNCLEAR
103741,UNCLEAR
274470,CLEAR
50017,UNCLEAR
345074,UNCLEAR
141870,UNCLEAR
337353,UNCLEAR
161868,CLEAR
147253,UNCLEAR
157503,CLEAR
242033,UNCLEAR
125077,UNCLEAR
139545,UNCLEAR
318725,UNCLEAR
181761,UNCLEAR
178492,UNCLEAR
210896,UNCLEAR
340195,CLEAR
126220,UNCLEAR
262934,UNCLEAR
182949,UNCLEAR
246229,UNCLEAR
61922,CLEAR
348172,UNCLEAR
348860,UNCLEAR
310021,UNCLEAR
154455,UNCLEAR
88186,UNCLEAR
255458,UNCLEAR
94210,CLEAR
301320,CLEAR
128963,UNCLEAR
325139,UNCLEAR
121659,UNCLEAR
183248,UNCLEAR
80399,CLEAR
314208,UNCLEAR
74281,UNCLEAR
171754,UNCLEAR
189562,UNCLEAR
198870,UNCLEAR
131408,CLEAR
336052,CLEAR
336225,UNCLEAR
161759,UNCLEAR
311146,UNCLEAR
274060,UNCLEAR
223362,UNCLEAR
124212,UNCLEAR
163181,UNCLEAR
125920,UNCLEAR
250656,UNCLEAR
306978,CLEAR
233543,UNCLEAR
208641,UNCLEAR
113980,UNCLEAR
318028,UNCLEAR
121209,UNCLEAR
234585,UNCLEAR
129554,UNCLEAR
316904,UNCLEAR
288216,UNCLEAR
43256,UNCLEAR
331434,UNCLEAR
80571,UNCLEAR
49857,UNCLEAR
175536,CLEAR
271488,UNCLEAR
11968,UNCLEAR
309337,UNCLEAR
199067,UNCLEAR
324782,CLEAR
346464,UNCLEAR
284453,UNCLEAR
48951,UNCLEAR
44896,CLEAR
26007,UNCLEAR
71106,UNCLEAR
125122,CLEAR
62961,UNCLEAR
154852,CLEAR
243423,UNCLEAR
257121,CLEAR
166536,UNCLEAR
328947,UNCLEAR
46216,UNCLEAR
83756,UNCLEAR
314553,UNCLEAR
309507,UNCLEAR
322601,CLEAR
41390,UNCLEAR
192401,UNCLEAR
130122,UNCLEAR
231471,UNCLEAR
107671,UNCLEAR
47270,UNCLEAR
132845,UNCLEAR
76564,UNCLEAR
281522,UNCLEAR
329652,UNCLEAR
261200,UNCLEAR
208914,UNCLEAR
21815,UNCLEAR
12381,UNCLEAR
126738,UNCLEAR
52191,UNCLEAR
345926,UNCLEAR
336424,UNCLEAR
112795,UNCLEAR
300487,UNCLEAR
19364,UNCLEAR
173555,UNCLEAR
25381,UNCLEAR
305091,UNCLEAR
327496,UNCLEAR
135268,UNCLEAR
37729,UNCLEAR
154147,UNCLEAR
255041,UNCLEAR
271662,UNCLEAR
132829,UNCLEAR
168014,CLEAR
226406,CLEAR
13518,UNCLEAR
44044,UNCLEAR
49320,CLEAR
163660,UNCLEAR
103512,UNCLEAR
286987,UNCLEAR
218135,CLEAR
64166,UNCLEAR
255326,UNCLEAR
265517,UNCLEAR
164817,UNCLEAR
165035,UNCLEAR
13262,CLEAR
258589,UNCLEAR
191767,UNCLEAR
206475,UNCLEAR
80921,UNCLEAR
12562,UNCLEAR
190944,UNCLEAR
241279,UNCLEAR
207156,UNCLEAR
188657,UNCLEAR
154724,CLEAR
174268,UNCLEAR
26874,UNCLEAR
256782,CLEAR
286343,UNCLEAR
255054,UNCLEAR
198932,UNCLEAR
111103,UNCLEAR
257259,UNCLEAR
112210,UNCLEAR
209770,UNCLEAR
96563,UNCLEAR
223454,UNCLEAR
123703,UNCLEAR
140563,UNCLEAR
313968,UNCLEAR
31800,UNCLEAR
120751,UNCLEAR
99626,UNCLEAR
214398,UNCLEAR
168197,CLEAR
190008,UNCLEAR
153358,UNCLEAR
194086,CLEAR
139013,UNCLEAR
299575,UNCLEAR
326755,UNCLEAR
9237,UNCLEAR
256132,UNCLEAR
131149,UNCLEAR
76876,UNCLEAR
124595,UNCLEAR
244607,UNCLEAR
252049,UNCLEAR
47354,CLEAR
294738,UNCLEAR
264935,UNCLEAR
103731,UNCLEAR
332303,UNCLEAR
276700,UNCLEAR
290860,UNCLEAR
55455,UNCLEAR
64562,UNCLEAR
62337,UNCLEAR
161031,UNCLEAR
126751,UNCLEAR
202873,UNCLEAR
228801,CLEAR
81102,UNCLEAR
287720,UNCLEAR
285342,UNCLEAR
176591,UNCLEAR
44181,UNCLEAR
245960,UNCLEAR
60904,UNCLEAR
172935,UNCLEAR
138739,CLEAR
299580,UNCLEAR
299540,CLEAR
43042,UNCLEAR
298161,UNCLEAR
225970,UNCLEAR
94495,UNCLEAR
246932,UNCLEAR
116700,UNCLEAR
110576,UNCLEAR
269428,UNCLEAR
27033,UNCLEAR
197239,UNCLEAR
112887,UNCLEAR
4211,CLEAR
169837,CLEAR
337083,UNCLEAR
281051,UNCLEAR
308623,UNCLEAR
256493,UNCLEAR
179678,UNCLEAR
277155,UNCLEAR
19999,UNCLEAR
298701,UNCLEAR
57879,CLEAR
304082,UNCLEAR
59620,UNCLEAR
243766,UNCLEAR
51875,CLEAR
122104,CLEAR
271034,UNCLEAR
183696,UNCLEAR
204188,UNCLEAR
266800,UNCLEAR
81967,UNCLEAR
272615,CLEAR
267481,CLEAR
234255,UNCLEAR
300437,UNCLEAR
189215,UNCLEAR
143930,UNCLEAR
119958,CLEAR
259983,UNCLEAR
303323,UNCLEAR
231292,UNCLEAR
314957,UNCLEAR
274018,CLEAR
123202,UNCLEAR
281664,UNCLEAR
163398,UNCLEAR
160124,CLEAR
233596,UNCLEAR
33053,UNCLEAR
289323,CLEAR
221721,UNCLEAR
7389,UNCLEAR
221205,UNCLEAR
181155,UNCLEAR
207669,UNCLEAR
298576,UNCLEAR
277232,CLEAR
310442,UNCLEAR
285779,UNCLEAR
143058,UNCLEAR
312086,CLEAR
26661,UNCLEAR
168384,CLEAR
244750,UNCLEAR
213277,UNCLEAR
103946,UNCLEAR
348148,UNCLEAR
321181,UNCLEAR
80398,UNCLEAR
247172,UNCLEAR
229676,UNCLEAR
8972,UNCLEAR
175423,UNCLEAR
154512,UNCLEAR
69257,UNCLEAR
307079,UNCLEAR
82193,UNCLEAR
233727,UNCLEAR
303578,UNCLEAR
86391,UNCLEAR
228199,UNCLEAR
104119,UNCLEAR
91605,UNCLEAR
301028,UNCLEAR
309289,UNCLEAR
38346,UNCLEAR
130630,UNCLEAR
112614,UNCLEAR
255172,UNCLEAR
69938,UNCLEAR
171295,UNCLEAR
89560,UNCLEAR
9997,CLEAR
51872,UNCLEAR
116433,CLEAR
323054,UNCLEAR
9920,UNCLEAR
183246,UNCLEAR
244018,UNCLEAR
33402,UNCLEAR
234845,UNCLEAR
240058,UNCLEAR
137363,UNCLEAR
253135,UNCLEAR
195338,UNCLEAR
96120,UNCLEAR
52672,UNCLEAR
40514,UNCLEAR
191816,UNCLEAR
96885,UNCLEAR
193713,UNCLEAR
322310,CLEAR
176667,CLEAR
323827,UNCLEAR
162473,UNCLEAR
261694,UNCLEAR
86283,CLEAR
194464,UNCLEAR
88021,UNCLEAR
296824,UNCLEAR
14256,CLEAR
326427,UNCLEAR
209754,UNCLEAR
19504,UNCLEAR
212436,UNCLEAR
236372,UNCLEAR
87825,UNCLEAR
330371,UNCLEAR
265546,UNCLEAR
123098,UNCLEAR
155832,UNCLEAR
144289,UNCLEAR
167663,UNCLEAR
133197,UNCLEAR
37973,CLEAR
251989,UNCLEAR
59446,UNCLEAR
304634,UNCLEAR
251370,UNCLEAR
158598,UNCLEAR
269604,UNCLEAR
9329,UNCLEAR
246086,UNCLEAR
68601,UNCLEAR
232447,UNCLEAR
260083,UNCLEAR
301201,UNCLEAR
273291,UNCLEAR
90444,UNCLEAR
14106,UNCLEAR
268358,UNCLEAR
348896,CLEAR
346165,UNCLEAR
7542,UNCLEAR
344836,UNCLEAR
48139,UNCLEAR
159158,CLEAR
268698,UNCLEAR
281609,UNCLEAR
320274,UNCLEAR
156754,CLEAR
134466,UNCLEAR
237286,UNCLEAR
24932,UNCLEAR
311570,UNCLEAR
202335,UNCLEAR
235945,UNCLEAR
57982,UNCLEAR
327903,UNCLEAR
15655,CLEAR
171928,UNCLEAR
120312,UNCLEAR
314948,CLEAR
228411,UNCLEAR
6478,UNCLEAR
302626,UNCLEAR
164158,UNCLEAR
284244,UNCLEAR
296741,CLEAR
241134,UNCLEAR
210814,CLEAR
31501,UNCLEAR
169910,CLEAR
266541,UNCLEAR
180798,UNCLEAR
116928,UNCLEAR
134796,CLEAR
235129,UNCLEAR
184326,UNCLEAR
90871,UNCLEAR
180650,UNCLEAR
85545,UNCLEAR
32586,UNCLEAR
279191,CLEAR
235189,UNCLEAR
278416,UNCLEAR
33850,UNCLEAR
225776,UNCLEAR
85669,UNCLEAR
83243,UNCLEAR
349433,UNCLEAR
213648,UNCLEAR
105192,UNCLEAR
13245,CLEAR
166964,UNCLEAR
57439,CLEAR
187118,UNCLEAR
112560,CLEAR
312473,UNCLEAR
47431,UNCLEAR
161926,CLEAR
46218,UNCLEAR
260119,UNCLEAR
348666,CLEAR
269309,UNCLEAR
291681,UNCLEAR
316539,CLEAR
49082,CLEAR
65960,UNCLEAR
107530,UNCLEAR
253820,UNCLEAR
30236,UNCLEAR
24405,UNCLEAR
23761,UNCLEAR
266750,UNCLEAR
24681,UNCLEAR
80887,UNCLEAR
205843,UNCLEAR
205954,UNCLEAR
141660,UNCLEAR
261652,UNCLEAR
15091,UNCLEAR
280359,CLEAR
15002,UNCLEAR
147663,UNCLEAR
300826,UNCLEAR
204477,UNCLEAR
308906,UNCLEAR
164863,UNCLEAR
194573,UNCLEAR
92627,UNCLEAR
105273,UNCLEAR
112911,CLEAR
14449,UNCLEAR
200482,UNCLEAR
239337,UNCLEAR
295336,UNCLEAR
51820,UNCLEAR
221053,UNCLEAR
74751,UNCLEAR
95227,UNCLEAR
326305,UNCLEAR
47750,UNCLEAR
206877,UNCLEAR
174908,UNCLEAR
58406,UNCLEAR
277810,UNCLEAR
1944,UNCLEAR
100747,CLEAR
149079,UNCLEAR
61659,UNCLEAR
13783,UNCLEAR
246175,UNCLEAR
15771,UNCLEAR
44471,UNCLEAR
265499,CLEAR
304173,UNCLEAR
160870,UNCLEAR
148565,UNCLEAR
83982,CLEAR
245247,UNCLEAR
279264,UNCLEAR
310387,UNCLEAR
253728,UNCLEAR
276916,UNCLEAR
20882,CLEAR
175758,UNCLEAR
45131,UNCLEAR
9671,CLEAR
22956,UNCLEAR
1266,UNCLEAR
314634,UNCLEAR
245098,UNCLEAR
140493,UNCLEAR
144012,UNCLEAR
326970,UNCLEAR
314788,CLEAR
19955,UNCLEAR
280680,UNCLEAR
184416,UNCLEAR
346798,UNCLEAR
303716,CLEAR
111756,UNCLEAR
35013,UNCLEAR
266208,UNCLEAR
337823,CLEAR
313363,UNCLEAR
260491,UNCLEAR
113643,UNCLEAR
274416,UNCLEAR
317104,UNCLEAR
35761,UNCLEAR
235854,UNCLEAR
316462,UNCLEAR
281695,UNCLEAR
269255,UNCLEAR
30525,UNCLEAR
238836,UNCLEAR
30870,CLEAR
76583,UNCLEAR
188022,UNCLEAR
20295,UNCLEAR
344254,UNCLEAR
198437,UNCLEAR
110156,UNCLEAR
284812,CLEAR
161804,UNCLEAR
167671,UNCLEAR
27276,UNCLEAR
300304,CLEAR
146402,UNCLEAR
153923,UNCLEAR
78561,UNCLEAR
237404,UNCLEAR
180413,UNCLEAR
44602,UNCLEAR
325273,UNCLEAR
255312,CLEAR
256365,UNCLEAR
273141,UNCLEAR
20638,UNCLEAR
62231,UNCLEAR
190745,UNCLEAR
259816,CLEAR
317699,UNCLEAR
153899,UNCLEAR
74002,UNCLEAR
311398,UNCLEAR
143778,UNCLEAR
70817,UNCLEAR
189443,UNCLEAR
285328,UNCLEAR
126085,UNCLEAR
93577,UNCLEAR
265796,CLEAR
187276,UNCLEAR
258946,UNCLEAR
229370,UNCLEAR
296731,UNCLEAR
321554,CLEAR
33878,UNCLEAR
109578,UNCLEAR
78457,CLEAR
248900,UNCLEAR
311005,UNCLEAR
222617,UNCLEAR
255568,UNCLEAR
192416,UNCLEAR
209721,CLEAR
133377,UNCLEAR
198726,UNCLEAR
296979,UNCLEAR
307971,CLEAR
134334,UNCLEAR
10539,UNCLEAR
163725,UNCLEAR
15130,UNCLEAR
190303,UNCLEAR
130978,UNCLEAR
197937,UNCLEAR
220848,UNCLEAR
306162,UNCLEAR
320210,UNCLEAR
172981,UNCLEAR
129592,UNCLEAR
59046,UNCLEAR
244636,CLEAR
163596,UNCLEAR
271584,UNCLEAR
156044,CLEAR
138991,UNCLEAR
146192,UNCLEAR
166650,CLEAR
168511,UNCLEAR
332443,UNCLEAR
296022,UNCLEAR
188314,UNCLEAR
242152,UNCLEAR
179220,UNCLEAR
199107,UNCLEAR
153042,UNCLEAR
86707,CLEAR
209665,UNCLEAR
333446,CLEAR
319255,UNCLEAR
4942,UNCLEAR
188742,UNCLEAR
172225,UNCLEAR
38063,UNCLEAR
138586,UNCLEAR
198465,CLEAR
285922,CLEAR
188714,CLEAR
156371,UNCLEAR
325751,UNCLEAR
112558,CLEAR
69251,UNCLEAR
139675,UNCLEAR
45979,UNCLEAR
73950,UNCLEAR
137160,UNCLEAR
346317,UNCLEAR
59192,CLEAR
39115,UNCLEAR
74406,UNCLEAR
14628,UNCLEAR
25424,UNCLEAR
278209,UNCLEAR
92796,UNCLEAR
239800,CLEAR
187116,UNCLEAR
61594,UNCLEAR
214811,CLEAR
197266,UNCLEAR
261377,UNCLEAR
189709,UNCLEAR
295598,UNCLEAR
282793,UNCLEAR
242996,CLEAR
44219,UNCLEAR
169433,UNCLEAR
311583,CLEAR
22949,UNCLEAR
341868,UNCLEAR
94570,UNCLEAR
331388,UNCLEAR
25737,CLEAR
264132,UNCLEAR
346111,UNCLEAR
299757,CLEAR
194035,UNCLEAR
321204,UNCLEAR
55411,UNCLEAR
15463,UNCLEAR
222746,UNCLEAR
280456,UNCLEAR
246738,UNCLEAR
142484,UNCLEAR
266842,UNCLEAR
228348,UNCLEAR
146520,UNCLEAR
239382,UNCLEAR
78722,UNCLEAR
178297,CLEAR
280306,UNCLEAR
35995,UNCLEAR
47174,CLEAR
112231,CLEAR
205882,UNCLEAR
234181,CLEAR
285023,UNCLEAR
124635,CLEAR
216299,UNCLEAR
232576,UNCLEAR
117782,UNCLEAR
204471,UNCLEAR
166610,UNCLEAR
346614,UNCLEAR
80223,UNCLEAR
324616,CLEAR
219839,UNCLEAR
176326,UNCLEAR
312011,UNCLEAR
234544,UNCLEAR
93161,UNCLEAR
292620,UNCLEAR
228699,UNCLEAR
187831,UNCLEAR
91347,UNCLEAR
41849,UNCLEAR
142876,UNCLEAR
305116,UNCLEAR
319088,UNCLEAR
294194,UNCLEAR
267848,UNCLEAR
106158,UNCLEAR
215149,UNCLEAR
198430,UNCLEAR
230723,UNCLEAR
126248,UNCLEAR
249431,UNCLEAR
189482,UNCLEAR
77663,UNCLEAR
307252,UNCLEAR
330865,UNCLEAR
231586,UNCLEAR
83121,CLEAR
215943,UNCLEAR
318534,UNCLEAR
244858,UNCLEAR
198157,UNCLEAR
162796,UNCLEAR
142109,UNCLEAR
304116,UNCLEAR
336261,UNCLEAR
281633,UNCLEAR
203404,UNCLEAR
190851,UNCLEAR
64431,UNCLEAR
173437,UNCLEAR
123295,UNCLEAR
210875,UNCLEAR
30000,UNCLEAR
76498,UNCLEAR
110719,UNCLEAR
102892,UNCLEAR
32826,UNCLEAR
111421,UNCLEAR
105829,UNCLEAR
10961,UNCLEAR
33683,UNCLEAR
194993,UNCLEAR
303599,UNCLEAR
144947,UNCLEAR
298737,CLEAR
338583,UNCLEAR
164768,UNCLEAR
269734,CLEAR
115561,CLEAR
214223,CLEAR
70068,UNCLEAR
217545,UNCLEAR
208436,UNCLEAR
56615,UNCLEAR
157236,UNCLEAR
28242,UNCLEAR
28380,CLEAR
136832,UNCLEAR
256387,UNCLEAR
6976,UNCLEAR
142598,UNCLEAR
136513,UNCLEAR
327296,UNCLEAR
171535,UNCLEAR
17029,UNCLEAR
317348,UNCLEAR
72162,UNCLEAR
64962,UNCLEAR
185566,CLEAR
9043,UNCLEAR
197656,UNCLEAR
62770,UNCLEAR
89531,UNCLEAR
59657,UNCLEAR
70650,UNCLEAR
297790,CLEAR
237194,UNCLEAR
77100,UNCLEAR
311482,UNCLEAR
96272,CLEAR
302077,CLEAR
145367,UNCLEAR
55946,CLEAR
315404,CLEAR
167167,UNCLEAR
113552,UNCLEAR
27572,UNCLEAR
14636,UNCLEAR
297441,UNCLEAR
240873,UNCLEAR
59678,UNCLEAR
135212,UNCLEAR
213159,UNCLEAR
87759,UNCLEAR
172379,UNCLEAR
331404,UNCLEAR
91689,UNCLEAR
113894,UNCLEAR
50080,CLEAR
331179,UNCLEAR
335648,UNCLEAR
187859,CLEAR
333646,UNCLEAR
248147,CLEAR
124565,UNCLEAR
192925,UNCLEAR
52623,UNCLEAR
50348,UNCLEAR
197878,UNCLEAR
134351,UNCLEAR
129208,UNCLEAR
240383,UNCLEAR
41547,UNCLEAR
318491,CLEAR
67278,CLEAR
322420,UNCLEAR
253608,UNCLEAR
236066,UNCLEAR
143003,UNCLEAR
8236,UNCLEAR
308062,CLEAR
161529,UNCLEAR
256591,UNCLEAR
279591,UNCLEAR
88573,UNCLEAR
86641,UNCLEAR
276016,UNCLEAR
66782,UNCLEAR
343216,UNCLEAR
234952,CLEAR
112900,UNCLEAR
5791,UNCLEAR
345317,UNCLEAR
338307,CLEAR
299447,UNCLEAR
272426,UNCLEAR
12789,UNCLEAR
217995,UNCLEAR
327363,UNCLEAR
181255,UNCLEAR
341509,UNCLEAR
345765,UNCLEAR
254606,UNCLEAR
218041,CLEAR
193527,UNCLEAR
266376,UNCLEAR
344281,CLEAR
122426,UNCLEAR
314926,UNCLEAR
27476,UNCLEAR
232527,UNCLEAR
338255,CLEAR
199572,CLEAR
15157,UNCLEAR
28349,UNCLEAR
34518,UNCLEAR
266009,CLEAR
19526,UNCLEAR
60260,UNCLEAR
154092,CLEAR
18162,UNCLEAR
3260,UNCLEAR
79351,UNCLEAR
127166,UNCLEAR
186383,CLEAR
230369,UNCLEAR
116126,CLEAR
35896,UNCLEAR
180336,UNCLEAR
242711,UNCLEAR
202407,UNCLEAR
215034,UNCLEAR
91134,UNCLEAR
250590,UNCLEAR
109532,CLEAR
225216,UNCLEAR
296033,UNCLEAR
52005,UNCLEAR
86177,CLEAR
183225,CLEAR
228215,UNCLEAR
233259,UNCLEAR
287192,UNCLEAR
192834,UNCLEAR
263739,UNCLEAR
114863,UNCLEAR
272364,UNCLEAR
72981,UNCLEAR
121510,UNCLEAR
39121,CLEAR
255077,UNCLEAR
246485,UNCLEAR
89151,UNCLEAR
347718,UNCLEAR
109295,UNCLEAR
325738,CLEAR
11799,UNCLEAR
231135,UNCLEAR
306456,CLEAR
116682,CLEAR
328974,UNCLEAR
211250,UNCLEAR
100832,UNCLEAR
115172,UNCLEAR
186374,UNCLEAR
250793,UNCLEAR
24956,UNCLEAR
120840,CLEAR
244589,UNCLEAR
45848,CLEAR
248814,UNCLEAR
333943,UNCLEAR
336677,UNCLEAR
73599,UNCLEAR
336698,UNCLEAR
223165,CLEAR
9911,UNCLEAR
174813,UNCLEAR
298397,UNCLEAR
300555,UNCLEAR
281739,UNCLEAR
143367,UNCLEAR
160537,UNCLEAR
273031,UNCLEAR
309221,UNCLEAR
70746,UNCLEAR
247781,CLEAR
19794,UNCLEAR
272574,CLEAR
71390,UNCLEAR
57257,UNCLEAR
109152,CLEAR
286580,UNCLEAR
302182,UNCLEAR
136926,UNCLEAR
278191,UNCLEAR
206655,UNCLEAR
167646,UNCLEAR
269340,UNCLEAR
234866,UNCLEAR
9033,UNCLEAR
111970,UNCLEAR
80580,UNCLEAR
35855,UNCLEAR
100357,CLEAR
94030,UNCLEAR
198545,UNCLEAR
340997,UNCLEAR
347705,UNCLEAR
229502,UNCLEAR
102856,UNCLEAR
236470,UNCLEAR
311458,UNCLEAR
264141,UNCLEAR
5167,UNCLEAR
14898,UNCLEAR
26528,UNCLEAR
348252,UNCLEAR
155104,UNCLEAR
93844,UNCLEAR
138734,UNCLEAR
130559,UNCLEAR
330626,UNCLEAR
164968,UNCLEAR
43109,UNCLEAR
37731,UNCLEAR
275009,UNCLEAR
155209,UNCLEAR
277110,UNCLEAR
61956,UNCLEAR
114569,UNCLEAR
149317,CLEAR
294210,UNCLEAR
300412,UNCLEAR
343937,UNCLEAR
24767,UNCLEAR
141600,UNCLEAR
205805,UNCLEAR
337329,UNCLEAR
24869,CLEAR
66588,UNCLEAR
122838,UNCLEAR
93779,UNCLEAR
217684,CLEAR
23875,UNCLEAR
92251,UNCLEAR
24936,UNCLEAR
182099,UNCLEAR
83782,CLEAR
156269,CLEAR
147063,CLEAR
277785,UNCLEAR
140695,UNCLEAR
319095,UNCLEAR
69114,UNCLEAR
185754,UNCLEAR
51353,UNCLEAR
303466,UNCLEAR
305878,UNCLEAR
22766,UNCLEAR
19226,UNCLEAR
28086,UNCLEAR
179437,CLEAR
214296,CLEAR
204930,UNCLEAR
92975,UNCLEAR
167892,UNCLEAR
180042,UNCLEAR
332673,CLEAR
